light_cozie,noise_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,thermal_cozie
10.0,10.0,cresh16,51.97,66.0,44.0,25.1283,-0.10886687485196432,-0.9940563382223196,0.7818314824680297,0.6234898018587336,11.0
10.0,10.0,cresh16,52.6938,69.0,45.0,24.625,-0.1865240360087344,-0.9824503977255098,0.7818314824680297,0.6234898018587336,10.0
10.0,10.0,cresh16,52.6659,69.0,45.0,24.3754,-0.246153293028993,-0.9692309097067544,0.7818314824680297,0.6234898018587336,10.0
9.0,10.0,cresh16,79.4722,176.0,63.0,29.1547,0.06104853953485675,-0.998134798421867,0.0,1.0,11.0
9.0,10.0,cresh16,80.4357,209.0,64.0,29.3769,-0.004363309284746621,-0.9999904807207344,0.0,1.0,11.0
9.0,10.0,cresh16,81.6815,218.0,67.0,29.4359,-0.06975647374412527,-0.9975640502598242,0.0,1.0,10.0
10.0,10.0,cresh16,81.7034,148.0,64.0,29.2284,-0.1348509302737229,-0.9908658973868822,0.0,1.0,11.0
10.0,10.0,cresh16,82.4833,88.0,66.0,28.2776,-0.21643961393810296,-0.9762960071199334,0.0,1.0,10.0
9.0,10.0,cresh16,73.2294,70.0,71.0,28.3087,-0.2672383760782568,-0.9636304532086232,0.0,1.0,10.0
10.0,10.0,cresh16,76.7963,75.0,69.0,28.5287,-0.3255681544571568,-0.9455185755993168,0.0,1.0,10.0
10.0,10.0,cresh16,65.5143,31.0,47.0,26.3234,-0.35836794954530043,-0.9335804264972016,0.0,1.0,11.0
9.0,10.0,cresh16,81.4421,74.0,65.0,28.3973,-0.3907311284892736,-0.9205048534524404,0.0,1.0,10.0
10.0,10.0,cresh16,69.3424,45.0,45.0,25.381,-0.8314696123025452,-0.5555702330196022,0.0,1.0,10.0
10.0,10.0,cresh16,69.3924,46.0,47.0,25.3059,-0.8681988144891424,-0.4962165036752081,0.0,1.0,10.0
10.0,10.0,cresh16,70.0132,46.0,48.0,25.381,-0.900698239322588,-0.4344452574044169,0.0,1.0,10.0
10.0,10.0,cresh16,69.0808,46.0,46.0,25.0441,-0.9288095528719243,-0.3705574375098359,0.0,1.0,10.0
10.0,10.0,cresh16,69.6219,46.0,55.0,25.0138,-0.9537169507482268,-0.3007057995042729,0.0,1.0,10.0
10.0,10.0,cresh16,73.3055,46.0,49.0,25.4529,-0.9723699203976768,-0.2334453638559052,0.0,1.0,10.0
10.0,10.0,cresh16,72.053,46.0,46.0,25.189,-0.9862856015372314,-0.1650476058606773,0.0,1.0,10.0
10.0,10.0,cresh16,72.0423,45.0,56.0,25.381,-0.9953961983671789,-0.0958457525202244,0.0,1.0,10.0
10.0,10.0,cresh16,69.5839,43.0,56.0,25.4675,-0.9996573249755571,-0.026176948307873482,0.0,1.0,10.0
10.0,10.0,cresh16,72.1256,44.0,59.0,25.7763,-0.9988483864849508,0.047978128521343436,0.0,1.0,10.0
