heartRate_cozie,light_cozie,noise_cozie,user_id,room,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
69.0,10.0,10.0,cresh05,BUILDING_MATERIALS_LAB,-0.6360782202777641,-0.77162458338772,0.0,1.0,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
92.0,10.0,10.0,cresh05,BUILDING_MATERIALS_LAB,-0.6723668074346679,-0.7402181274868322,0.0,1.0,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
82.0,10.0,10.0,cresh05,BUDS_LAB,-0.36650122672429736,-0.9304175679820244,0.7818314824680297,0.6234898018587336,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,10.0
89.0,10.0,10.0,cresh05,BUDS_LAB,-0.374606593415912,-0.9271838545667874,0.7818314824680297,0.6234898018587336,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,10.0
71.0,10.0,10.0,cresh05,BUDS_LAB,-0.9990482215818578,0.04361938736533577,0.7818314824680297,0.6234898018587336,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,11.0
96.0,10.0,10.0,cresh05,BUILDING_MATERIALS_LAB,-0.984807753012208,0.17364817766692994,0.7818314824680297,0.6234898018587336,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
90.0,11.0,10.0,cresh05,IRC_LIBRARY_1,-0.9807852804032304,0.19509032201612828,0.7818314824680297,0.6234898018587336,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
72.0,11.0,10.0,cresh05,IRC_LIBRARY_1,-0.9575713608048144,0.2881962681340896,0.7818314824680297,0.6234898018587336,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
98.0,10.0,10.0,cresh05,OPEN_EXHIBITION_SPACE_2,-0.9469301294951056,0.3214394653031615,0.7818314824680297,0.6234898018587336,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
108.0,9.0,10.0,cresh05,OPEN_EXHIBITION_SPACE_2,-0.945518575599317,0.3255681544571563,0.7818314824680297,0.6234898018587336,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
94.0,10.0,10.0,cresh05,OPEN_EXHIBITION_SPACE_2,0.2249510543438652,-0.9743700647852352,0.9749279121818236,-0.22252093395631434,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
73.0,10.0,10.0,cresh05,IRC_LIBRARY_1,0.2121776721564464,-0.9772311064626787,0.9749279121818236,-0.22252093395631434,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,11.0
62.0,10.0,10.0,cresh05,IRC_LIBRARY_1,0.11753739745783755,-0.9930684569549264,0.9749279121818236,-0.22252093395631434,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,11.0
66.0,10.0,10.0,cresh05,IRC_LIBRARY_1,0.056692787563377665,-0.9983916705573488,0.9749279121818236,-0.22252093395631434,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,11.0
72.0,10.0,10.0,cresh05,IRC_LIBRARY_1,0.047978128521344185,-0.9988483864849508,0.9749279121818236,-0.22252093395631434,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0576923076923077,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,11.0
