heartRate_cozie,light_cozie,noise_cozie,user_id,room,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
83.0,9.0,11.0,cresh23,BUILDING_MATERIALS_LAB,55.1611,68.0,46.0,23.9416,25.5,0.3746065934159121,-0.9271838545667872,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,11.0
90.0,9.0,11.0,cresh23,BUILDING_MATERIALS_LAB,55.0163,65.0,48.0,24.1385,27.5,0.2923717047227366,-0.9563047559630355,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,11.0
86.0,9.0,11.0,cresh23,BUILDING_MATERIALS_LAB,54.9275,70.0,46.0,24.108,27.875,0.21643961393810274,-0.9762960071199334,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,11.0
96.0,9.0,11.0,cresh23,OPEN_EXHIBITION_SPACE_2,82.2667,136.0,67.0,28.2945,30.125,0.11753739745783755,-0.9930684569549264,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
96.0,9.0,11.0,cresh23,CAFE,71.8271,95.0,66.0,28.704,31.375,-0.07410849019539938,-0.9972501850994856,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0,10.0
85.0,9.0,11.0,cresh23,OPEN_EXHIBITION_SPACE_2,81.7034,148.0,64.0,29.2284,31.125,-0.1348509302737229,-0.9908658973868822,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
116.0,10.0,10.0,cresh23,EXECUTIVE_SEMINAR_ROOM_A,71.0242,46.0,45.0,25.4227,26.5,-0.6851829903263591,-0.7283709698824002,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
83.0,10.0,10.0,cresh23,EXECUTIVE_SEMINAR_ROOM_A,73.7111,47.0,46.0,25.8493,26.75,-0.7431448254773942,-0.6691306063588581,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
86.0,10.0,10.0,cresh23,EXECUTIVE_SEMINAR_ROOM_A,70.2725,46.0,55.0,25.2339,26.875,-0.7960020025346222,-0.6052939880428941,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
89.0,10.0,10.0,cresh23,EXECUTIVE_SEMINAR_ROOM_A,69.9359,46.0,47.0,25.3507,26.875,-0.8191520442889916,-0.5735764363510464,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
111.0,10.0,10.0,cresh23,EXECUTIVE_SEMINAR_ROOM_A,69.723,45.0,46.0,25.3059,26.375,-0.872496007072797,-0.4886212414969554,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
89.0,10.0,10.0,cresh23,EXECUTIVE_SEMINAR_ROOM_A,70.464,46.0,45.0,25.3507,27.375,-0.904455145454368,-0.4265687399014586,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
88.0,10.0,10.0,cresh23,EXECUTIVE_SEMINAR_ROOM_A,69.817,46.0,47.0,25.0722,26.25,-0.9335804264972016,-0.3583679495453007,0.0,1.0,0.06666666666666668,0.13333333333333333,0.04444444444444445,0.2,0.3555555555555556,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
