heartRate_cozie,light_cozie,noise_cozie,user_id,room,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
71.0,10.0,10.0,cresh01,BUILDING_MATERIALS_LAB,56.3777,60.0,45.0,23.9585,26.875,-0.6691306063588582,-0.7431448254773942,0.0,1.0,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
75.0,10.0,10.0,cresh01,BUILDING_MATERIALS_LAB,55.2353,62.0,45.0,23.751,28.125,-0.7518398074789773,-0.6593458151000691,0.0,1.0,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,11.0
66.0,10.0,10.0,cresh01,IRC_LIBRARY_1,62.3171,283.0,52.0,26.9783,28.375,-0.8849876374630418,-0.4656145203251116,0.0,1.0,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,9.0
61.0,9.0,10.0,cresh01,IRC_LIBRARY_1,61.9886,200.0,49.0,27.1278,28.125,-0.9117620435770885,-0.4107188526134777,0.0,1.0,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,9.0
54.0,10.0,10.0,cresh01,IRC_LIBRARY_1,62.2903,241.0,48.0,27.052,28.125,-0.9381913359224839,-0.3461170570774933,0.0,1.0,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,9.0
55.0,10.0,10.0,cresh01,IRC_LIBRARY_1,61.8402,419.0,49.0,27.1415,28.125,-0.9588197348681929,-0.28401534470392265,0.0,1.0,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
69.0,9.0,10.0,cresh01,OPEN_EXHIBITION_SPACE_2,86.1537,176.0,63.0,26.7224,29.375,0.12186934340514755,-0.9925461516413221,0.7818314824680297,0.6234898018587336,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
64.0,9.0,10.0,cresh01,OPEN_EXHIBITION_SPACE_2,83.3872,203.0,65.0,27.2426,29.5,0.056692787563377665,-0.9983916705573488,0.7818314824680297,0.6234898018587336,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
73.0,10.0,10.0,cresh01,IRC_LIBRARY_1,62.1808,287.0,49.0,27.052,29.125,-0.5299192642332048,-0.8480480961564261,0.7818314824680297,0.6234898018587336,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
60.0,10.0,10.0,cresh01,IRC_LIBRARY_1,61.7574,279.0,52.0,27.1562,28.75,-0.6394390019805846,-0.7688418320734597,0.7818314824680297,0.6234898018587336,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
