heartRate_cozie,light_cozie,noise_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,thermal_cozie
87.0,10.0,10.0,cresh03,61.9059,317.0,46.0,27.4848,28.625,-0.4733196671848433,-0.8808907382053857,0.43388373911755823,-0.9009688679024191,10.0
93.0,10.0,10.0,cresh03,61.8402,325.0,47.0,27.4711,28.5,-0.4771587602596085,-0.8788171126619654,0.43388373911755823,-0.9009688679024191,10.0
67.0,10.0,10.0,cresh05,61.8353,275.0,48.0,27.4563,29.875,-0.4924235601034669,-0.8703556959398997,0.43388373911755823,-0.9009688679024191,10.0
70.0,10.0,10.0,cresh06,52.5515,64.0,44.0,25.0409,27.0,-0.5037739770455262,-0.8638355052043958,0.43388373911755823,-0.9009688679024191,10.0
94.0,10.0,11.0,cresh03,61.3985,270.0,51.0,27.5574,28.375,-0.5262139236518696,-0.8503522249955628,0.43388373911755823,-0.9009688679024191,10.0
68.0,10.0,10.0,cresh06,52.5552,63.0,44.0,25.0409,28.125,-0.5591929034707467,-0.8290375725550418,0.43388373911755823,-0.9009688679024191,10.0
66.0,10.0,10.0,cresh06,52.4323,65.0,44.0,24.8334,29.0,-0.6122172800344491,-0.7906895737438435,0.43388373911755823,-0.9009688679024191,10.0
90.0,11.0,10.0,cresh03,61.4375,404.0,48.0,27.6932,28.75,-0.646123979642964,-0.7632324697825288,0.43388373911755823,-0.9009688679024191,10.0
62.0,10.0,10.0,cresh06,53.1172,66.0,45.0,24.4933,28.5,-0.6626200482157376,-0.7489557207890021,0.43388373911755823,-0.9009688679024191,10.0
105.0,10.0,10.0,cresh14,59.5238,46.0,49.0,26.9593,28.375,-0.6977904598416801,-0.7163019434246545,0.43388373911755823,-0.9009688679024191,11.0
65.0,10.0,10.0,cresh06,53.6683,65.0,45.0,24.5207,28.375,-0.7547095802227719,-0.6560590289905074,0.43388373911755823,-0.9009688679024191,9.0
65.0,10.0,10.0,cresh05,60.7087,412.0,51.0,28.0218,29.75,-0.7853169308807446,-0.6190939493098343,0.43388373911755823,-0.9009688679024191,10.0
62.0,10.0,10.0,cresh06,53.7134,62.0,48.0,24.506999999999998,28.125,-0.7960020025346222,-0.6052939880428941,0.43388373911755823,-0.9009688679024191,9.0
80.0,10.0,10.0,cresh05,60.9825,489.0,56.0,27.9596,29.75,-0.8141155183563193,-0.5807029557109397,0.43388373911755823,-0.9009688679024191,10.0
64.0,10.0,10.0,cresh06,53.4348,62.0,45.0,25.0862,28.0,-0.8338858220671681,-0.5519369853120584,0.43388373911755823,-0.9009688679024191,10.0
66.0,10.0,10.0,cresh06,53.3958,62.0,44.0,24.7324,28.25,-0.8681988144891424,-0.4962165036752081,0.43388373911755823,-0.9009688679024191,10.0
96.0,10.0,10.0,cresh14,59.4179,37.0,53.0,26.9446,28.75,-0.8767267557075077,-0.4809887689193877,0.43388373911755823,-0.9009688679024191,10.0
64.0,10.0,10.0,cresh06,53.2231,62.0,44.0,24.6113,28.375,-0.8987940462991668,-0.43837114678907774,0.43388373911755823,-0.9009688679024191,9.0
65.0,10.0,10.0,cresh06,53.2231,62.0,44.0,24.6113,28.375,-0.8987940462991668,-0.43837114678907774,0.43388373911755823,-0.9009688679024191,9.0
90.0,10.0,10.0,cresh14,58.8048,38.0,54.0,26.9172,29.125,-0.9099612708765432,-0.4146932426562393,0.43388373911755823,-0.9009688679024191,10.0
64.0,10.0,10.0,cresh06,53.1026,63.0,44.0,24.506999999999998,27.875,-0.9255405040175664,-0.37864861735243294,0.43388373911755823,-0.9009688679024191,9.0
88.0,10.0,10.0,cresh14,58.3765,38.0,54.0,26.8572,29.375,-0.9381913359224839,-0.3461170570774933,0.43388373911755823,-0.9009688679024191,10.0
107.0,10.0,10.0,cresh06,80.2447,321.0,63.0,29.1853,28.875,-0.9575713608048144,-0.28819626813408905,0.43388373911755823,-0.9009688679024191,11.0
79.0,10.0,10.0,cresh06,58.8486,490.0,47.0,28.1681,30.75,-0.9692309097067544,-0.2461532930289929,0.43388373911755823,-0.9009688679024191,11.0
113.0,10.0,10.0,cresh10,81.7073,125.0,46.0,26.0714,30.25,-0.9713420698132612,-0.23768589232617346,0.43388373911755823,-0.9009688679024191,11.0
90.0,10.0,10.0,cresh10,79.3951,1294.0,48.0,26.8547,30.25,-0.9816271834476641,-0.1908089953765446,0.43388373911755823,-0.9009688679024191,11.0
98.0,10.0,10.0,cresh14,59.0055,35.0,56.0,26.7982,28.625,-0.9855560590580776,-0.16934950384902486,0.43388373911755823,-0.9009688679024191,10.0
85.0,10.0,10.0,cresh14,58.9654,36.0,53.0,26.8267,28.25,-0.9945218953682734,-0.10452846326765336,0.43388373911755823,-0.9009688679024191,10.0
83.0,10.0,10.0,cresh10,80.2218,1294.0,44.0,26.9298,30.375,-0.9965655024977614,-0.08280820751220469,0.43388373911755823,-0.9009688679024191,11.0
78.0,10.0,10.0,cresh10,81.7418,41.0,44.0,25.8493,30.25,-0.9996573249755571,-0.026176948307873482,0.43388373911755823,-0.9009688679024191,10.0
91.0,10.0,10.0,cresh14,59.2659,31.0,55.0,26.813000000000002,29.75,-0.9999619230641712,0.008726535498374096,0.43388373911755823,-0.9009688679024191,10.0
80.0,10.0,10.0,cresh10,74.7934,1294.0,45.0,26.3833,29.875,-0.9983916705573488,0.05669278756337735,0.43388373911755823,-0.9009688679024191,10.0
93.0,10.0,10.0,cresh14,59.0785,28.0,54.0,26.6803,28.5,-0.9978589232386036,0.06540312923014326,0.43388373911755823,-0.9009688679024191,10.0
76.0,11.0,10.0,cresh03,58.4325,111.0,48.0,28.0049,28.75,-0.9975640502598244,0.06975647374412522,0.43388373911755823,-0.9009688679024191,11.0
69.0,10.0,10.0,cresh10,77.592,1294.0,45.0,26.5283,30.125,-0.9945218953682734,0.10452846326765301,0.43388373911755823,-0.9009688679024191,10.0
94.0,11.0,10.0,cresh03,58.2573,80.0,47.0,27.9596,30.625,-0.9940563382223196,0.10886687485196472,0.43388373911755823,-0.9009688679024191,11.0
92.0,10.0,10.0,cresh14,59.2282,63.0,51.0,26.7393,28.375,-0.9914448613738104,0.13052619222005124,0.43388373911755823,-0.9009688679024191,10.0
68.0,10.0,10.0,cresh10,80.0541,41.0,50.0,25.4529,30.125,-0.9896513868196702,0.14349262199117904,0.43388373911755823,-0.9009688679024191,10.0
103.0,11.0,10.0,cresh03,58.3656,54.0,46.0,27.886999999999997,30.75,-0.9896513868196702,0.14349262199117904,0.43388373911755823,-0.9009688679024191,11.0
89.0,11.0,10.0,cresh03,58.3315,184.0,51.0,27.8554,31.25,-0.9781476007338056,0.20791169081775945,0.43388373911755823,-0.9009688679024191,11.0
97.0,11.0,10.0,cresh03,58.3741,176.0,47.0,27.7659,31.125,-0.9612616959383188,0.2756373558169994,0.43388373911755823,-0.9009688679024191,11.0
88.0,10.0,10.0,cresh03,58.2853,178.0,47.0,27.7522,31.0,-0.9550199444571869,0.2965415749755707,0.43388373911755823,-0.9009688679024191,11.0
90.0,9.0,10.0,cresh03,58.4362,176.0,53.0,27.6616,30.75,-0.9396926207859084,0.34202014332566905,0.43388373911755823,-0.9009688679024191,10.0
94.0,10.0,10.0,cresh03,59.8973,178.0,48.0,27.6932,30.5,-0.9117620435770886,0.4107188526134774,0.43388373911755823,-0.9009688679024191,11.0
90.0,9.0,10.0,cresh03,61.1613,176.0,47.0,28.1818,30.75,-0.8829475928589271,0.4694715627858904,0.43388373911755823,-0.9009688679024191,10.0
91.0,9.0,10.0,cresh03,61.5153,176.0,46.0,28.2576,31.125,-0.8638355052043958,0.5037739770455261,0.43388373911755823,-0.9009688679024191,10.0
92.0,10.0,10.0,cresh03,61.8718,176.0,46.0,28.3755,31.0,-0.8410390129643927,0.5409744713679937,0.43388373911755823,-0.9009688679024191,10.0
86.0,9.0,10.0,cresh03,62.1455,174.0,45.0,28.3755,31.125,-0.8241261886220159,0.5664062369248325,0.43388373911755823,-0.9009688679024191,10.0
83.0,10.0,10.0,cresh03,62.2356,176.0,48.0,28.3755,30.75,-0.7933533402912352,0.6087614290087205,0.43388373911755823,-0.9009688679024191,10.0
82.0,9.0,10.0,cresh03,62.3025,176.0,45.0,28.4208,30.75,-0.7716245833877202,0.6360782202777636,0.43388373911755823,-0.9009688679024191,10.0
86.0,9.0,10.0,cresh03,62.2416,175.0,46.0,28.4208,30.75,-0.7518398074789773,0.6593458151000691,0.43388373911755823,-0.9009688679024191,10.0
84.0,9.0,10.0,cresh03,62.4144,175.0,46.0,28.404,31.0,-0.7193398003386512,0.6946583704589973,0.43388373911755823,-0.9009688679024191,10.0
84.0,10.0,10.0,cresh03,62.4923,177.0,46.0,28.4208,30.25,-0.6755902076156605,0.7372773368101239,0.43388373911755823,-0.9009688679024191,10.0
64.0,10.0,10.0,cresh05,61.6625,119.0,49.0,26.6835,29.375,0.6052939880428945,-0.796002002534622,-0.433883739117558,-0.9009688679024191,10.0
101.0,9.0,11.0,cresh01,82.9091,123.0,65.0,28.5029,30.75,0.5591929034707469,-0.8290375725550416,-0.433883739117558,-0.9009688679024191,11.0
64.0,10.0,10.0,cresh06,53.6963,65.0,44.0,24.4175,27.25,0.5519369853120583,-0.8338858220671681,-0.433883739117558,-0.9009688679024191,10.0
61.0,10.0,10.0,cresh05,61.0993,104.0,48.0,26.7287,28.875,0.5262139236518694,-0.8503522249955631,-0.433883739117558,-0.9009688679024191,10.0
61.0,10.0,10.0,cresh05,61.0421,102.0,49.0,26.8014,28.75,0.5187732581605213,-0.8549118706729466,-0.433883739117558,-0.9009688679024191,10.0
59.0,10.0,10.0,cresh06,53.4761,70.0,44.0,24.5207,28.0,0.5,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,10.0
81.0,9.0,10.0,cresh01,67.4973,48.0,46.0,26.2644,29.875,0.4962165036752084,-0.8681988144891422,-0.433883739117558,-0.9009688679024191,11.0
63.0,10.0,10.0,cresh06,53.2255,62.0,44.0,24.4344,28.25,0.4422886902190013,-0.8968727415326883,-0.433883739117558,-0.9009688679024191,10.0
71.0,9.0,10.0,cresh01,66.9462,33.0,46.0,26.3402,30.625,0.4344452574044172,-0.9006982393225879,-0.433883739117558,-0.9009688679024191,11.0
74.0,10.0,10.0,cresh05,60.8365,93.0,51.0,26.7877,28.75,0.4305110968082951,-0.9025852843498606,-0.433883739117558,-0.9009688679024191,10.0
60.0,10.0,10.0,cresh06,53.0065,65.0,44.0,24.4481,28.125,0.3826834323650897,-0.9238795325112868,-0.433883739117558,-0.9009688679024191,10.0
77.0,9.0,10.0,cresh01,66.8623,47.0,47.0,26.3992,30.25,0.3746065934159121,-0.9271838545667872,-0.433883739117558,-0.9009688679024191,10.0
73.0,10.0,10.0,cresh05,60.5761,143.0,50.0,26.9056,28.75,0.36243803828370175,-0.9320078692827984,-0.433883739117558,-0.9009688679024191,10.0
55.0,10.0,10.0,cresh06,54.902,28.0,41.0,24.7882,28.125,0.3214394653031617,-0.9469301294951056,-0.433883739117558,-0.9009688679024191,10.0
68.0,9.0,11.0,cresh01,66.3051,33.0,47.0,26.4581,30.625,0.31316380648374936,-0.9496991262018771,-0.433883739117558,-0.9009688679024191,10.0
59.0,10.0,10.0,cresh06,52.4676,70.0,45.0,24.5523,27.875,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,9.0
74.0,9.0,10.0,cresh01,66.8635,35.0,48.0,26.2949,30.5,0.2503800040544413,-0.9681476403781076,-0.433883739117558,-0.9009688679024191,10.0
61.0,10.0,10.0,cresh05,60.6297,112.0,49.0,26.8604,28.875,0.2376858923261729,-0.9713420698132614,-0.433883739117558,-0.9009688679024191,10.0
72.0,10.0,10.0,cresh05,60.4484,118.0,50.0,26.9193,28.75,0.19936793441719725,-0.9799247046208296,-0.433883739117558,-0.9009688679024191,10.0
60.0,10.0,10.0,cresh06,52.4213,64.0,44.0,24.4765,27.375,0.19509032201612814,-0.9807852804032304,-0.433883739117558,-0.9009688679024191,9.0
70.0,9.0,10.0,cresh01,66.6469,38.0,49.0,26.2644,30.5,0.18652403600873466,-0.9824503977255098,-0.433883739117558,-0.9009688679024191,10.0
59.0,10.0,10.0,cresh05,60.3961,114.0,50.0,26.9193,29.25,0.17794354547384186,-0.9840406976462908,-0.433883739117558,-0.9009688679024191,10.0
64.0,10.0,10.0,cresh01,66.535,34.0,49.0,26.2812,30.25,0.12186934340514755,-0.9925461516413221,-0.433883739117558,-0.9009688679024191,10.0
68.0,10.0,10.0,cresh05,60.1953,133.0,49.0,26.8919,28.75,0.07410849019539917,-0.9972501850994856,-0.433883739117558,-0.9009688679024191,9.0
63.0,9.0,10.0,cresh01,66.1396,41.0,48.0,26.3686,30.5,0.052335956242943814,-0.9986295347545738,-0.433883739117558,-0.9009688679024191,10.0
74.0,10.0,10.0,cresh05,60.0396,128.0,52.0,26.9341,28.75,0.03925981575906851,-0.9992290362407228,-0.433883739117558,-0.9009688679024191,9.0
110.0,10.0,10.0,cresh05,56.5444,244.0,42.0,26.3434,29.25,0.021814885034561214,-0.9997620270799092,-0.433883739117558,-0.9009688679024191,10.0
59.0,9.0,10.0,cresh01,65.861,46.0,46.0,26.4581,30.125,-0.013089595571344393,-0.9999143275740071,-0.433883739117558,-0.9009688679024191,10.0
60.0,9.0,10.0,cresh01,65.7722,46.0,46.0,26.4413,30.375,-0.07845909572784482,-0.9969173337331279,-0.433883739117558,-0.9009688679024191,10.0
59.0,9.0,10.0,cresh01,65.7953,48.0,46.0,26.4581,30.0,-0.14349262199117913,-0.9896513868196702,-0.433883739117558,-0.9009688679024191,10.0
87.0,10.0,10.0,cresh10,85.9189,45.0,44.0,25.4091,29.375,-0.1478094111296106,-0.9890158633619168,-0.433883739117558,-0.9009688679024191,10.0
76.0,10.0,10.0,cresh07,83.84700000000002,46.0,45.0,25.3059,28.75,-0.15212338618991686,-0.9883615104677608,-0.433883739117558,-0.9009688679024191,10.0
74.0,10.0,10.0,cresh07,80.7284,44.0,46.0,24.8073,28.75,-0.1693495038490246,-0.9855560590580776,-0.433883739117558,-0.9009688679024191,10.0
112.0,11.0,10.0,cresh03,59.3717,157.0,49.0,26.9509,30.375,-0.17364817766693047,-0.984807753012208,-0.433883739117558,-0.9009688679024191,10.0
64.0,10.0,10.0,cresh01,65.4328,49.0,45.0,26.5455,30.25,-0.2079116908177595,-0.9781476007338056,-0.433883739117558,-0.9009688679024191,10.0
76.0,10.0,10.0,cresh10,86.7456,43.0,46.0,25.3945,29.375,-0.21643961393810296,-0.9762960071199334,-0.433883739117558,-0.9009688679024191,10.0
81.0,11.0,10.0,cresh03,59.1345,159.0,46.0,27.0373,28.75,-0.2419218955996675,-0.9702957262759964,-0.433883739117558,-0.9009688679024191,10.0
75.0,10.0,10.0,cresh07,79.721,45.0,45.0,24.8657,28.0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,10.0
59.0,10.0,10.0,cresh01,65.5216,50.0,46.0,26.5003,30.25,-0.27563735581699894,-0.9612616959383188,-0.433883739117558,-0.9009688679024191,10.0
80.0,10.0,10.0,cresh10,81.9809,43.0,44.0,25.1025,29.0,-0.27563735581699894,-0.9612616959383188,-0.433883739117558,-0.9009688679024191,10.0
77.0,10.0,10.0,cresh07,84.1479,44.0,44.0,25.3945,28.125,-0.3007057995042731,-0.9537169507482268,-0.433883739117558,-0.9009688679024191,10.0
71.0,10.0,10.0,cresh03,58.9775,166.0,47.0,27.0373,28.375,-0.3131638064837496,-0.9496991262018771,-0.433883739117558,-0.9009688679024191,10.0
75.0,10.0,10.0,cresh10,78.08800000000002,44.0,46.0,25.189,28.625,-0.32969064526278713,-0.9440890203927844,-0.433883739117558,-0.9009688679024191,10.0
64.0,10.0,10.0,cresh01,65.2186,51.0,47.0,26.5003,30.25,-0.33791671800332673,-0.9411760152563708,-0.433883739117558,-0.9009688679024191,10.0
83.0,10.0,10.0,cresh03,58.8814,171.0,47.0,27.0688,28.5,-0.3624380382837015,-0.9320078692827986,-0.433883739117558,-0.9009688679024191,10.0
77.0,10.0,10.0,cresh07,81.8262,43.0,45.0,25.3225,27.25,-0.36650122672429736,-0.9304175679820244,-0.433883739117558,-0.9009688679024191,10.0
62.0,10.0,10.0,cresh01,65.2247,51.0,49.0,26.5929,30.125,-0.3987490689252463,-0.917060074385124,-0.433883739117558,-0.9009688679024191,11.0
81.0,10.0,10.0,cresh07,77.1841,44.0,46.0,25.3361,28.125,-0.4027466898587371,-0.9153114791194472,-0.433883739117558,-0.9009688679024191,10.0
82.0,11.0,10.0,cresh03,58.6916,181.0,54.0,27.1731,28.375,-0.4186597375374282,-0.9081431738250813,-0.433883739117558,-0.9009688679024191,10.0
76.0,10.0,10.0,cresh10,77.0294,44.0,55.0,24.9857,28.375,-0.4226182617406993,-0.90630778703665,-0.433883739117558,-0.9009688679024191,11.0
74.0,11.0,10.0,cresh03,58.6758,194.0,47.0,27.1868,28.5,-0.4500984410374351,-0.8929789434111369,-0.433883739117558,-0.9009688679024191,10.0
73.0,10.0,10.0,cresh10,77.309,44.0,45.0,25.2057,28.25,-0.4809887689193874,-0.8767267557075078,-0.433883739117558,-0.9009688679024191,10.0
87.0,10.0,10.0,cresh14,59.4459,45.0,47.0,26.6635,29.875,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,10.0
77.0,11.0,10.0,cresh03,58.6247,215.0,50.0,27.2005,28.5,-0.5037739770455262,-0.8638355052043958,-0.433883739117558,-0.9009688679024191,10.0
91.0,10.0,10.0,cresh05,58.6916,224.0,53.0,27.2626,29.375,-0.5224985647159488,-0.8526401643540923,-0.433883739117558,-0.9009688679024191,10.0
111.0,10.0,10.0,cresh11,58.6916,224.0,53.0,27.2626,32.25,-0.5224985647159488,-0.8526401643540923,-0.433883739117558,-0.9009688679024191,11.0
70.0,10.0,10.0,cresh10,78.54,46.0,46.0,25.1609,28.25,-0.5372996083468239,-0.8433914458128856,-0.433883739117558,-0.9009688679024191,10.0
100.0,10.0,10.0,cresh14,59.5274,46.0,51.0,26.7982,27.875,-0.5591929034707467,-0.8290375725550418,-0.433883739117558,-0.9009688679024191,10.0
114.0,11.0,10.0,cresh03,58.5493,240.0,49.0,27.2763,29.875,-0.5628049276950685,-0.8265897491271886,-0.433883739117558,-0.9009688679024191,10.0
78.0,10.0,11.0,cresh10,69.6409,1292.0,47.0,26.2949,28.625,-0.5699967625963029,-0.8216469379421637,-0.433883739117558,-0.9009688679024191,10.0
117.0,11.0,10.0,cresh03,58.5943,243.0,49.0,27.2763,29.125,-0.5699967625963029,-0.8216469379421637,-0.433883739117558,-0.9009688679024191,10.0
83.0,10.0,10.0,cresh10,69.6239,1292.0,44.0,26.2949,28.75,-0.587785252292473,-0.8090169943749475,-0.433883739117558,-0.9009688679024191,10.0
80.0,10.0,10.0,cresh10,69.4293,1291.0,46.0,26.3686,28.875,-0.5983246005706591,-0.8012538126910607,-0.433883739117558,-0.9009688679024191,10.0
127.0,11.0,10.0,cresh03,58.4094,251.0,50.0,27.3521,28.5,-0.6087614290087207,-0.7933533402912352,-0.433883739117558,-0.9009688679024191,10.0
74.0,10.0,10.0,cresh10,78.6601,43.0,45.0,25.2777,28.375,-0.6427876096865393,-0.7660444431189781,-0.433883739117558,-0.9009688679024191,10.0
83.0,11.0,10.0,cresh03,58.086999999999996,273.0,49.0,27.4984,29.875,-0.6427876096865393,-0.7660444431189781,-0.433883739117558,-0.9009688679024191,10.0
70.0,10.0,10.0,cresh07,78.7719,44.0,47.0,25.0441,28.375,-0.6494480483301835,-0.7604059656000308,-0.433883739117558,-0.9009688679024191,9.0
84.0,10.0,10.0,cresh03,58.0967,276.0,46.0,27.4984,29.125,-0.6658816660008342,-0.7460573750616997,-0.433883739117558,-0.9009688679024191,10.0
88.0,10.0,10.0,cresh14,59.4885,46.0,53.0,26.8267,27.625,-0.6691306063588582,-0.7431448254773942,-0.433883739117558,-0.9009688679024191,10.0
80.0,10.0,10.0,cresh07,84.3275,45.0,45.0,25.3361,28.375,-0.6851829903263591,-0.7283709698824002,-0.433883739117558,-0.9009688679024191,10.0
67.0,10.0,10.0,cresh10,84.43700000000003,45.0,47.0,25.4091,28.125,-0.6915130557822693,-0.7223639620597557,-0.433883739117558,-0.9009688679024191,10.0
79.0,10.0,10.0,cresh07,78.5875,44.0,44.0,24.6759,27.5,-0.7163019434246541,-0.6977904598416802,-0.433883739117558,-0.9009688679024191,9.0
65.0,10.0,10.0,cresh10,84.6344,45.0,45.0,25.2057,27.625,-0.7372773368101239,-0.6755902076156605,-0.433883739117558,-0.9009688679024191,10.0
99.0,11.0,10.0,cresh11,58.0967,322.0,48.0,27.6616,32.125,-0.7431448254773942,-0.6691306063588581,-0.433883739117558,-0.9009688679024191,11.0
113.0,10.0,10.0,cresh05,58.0967,322.0,48.0,27.6616,31.875,-0.7431448254773942,-0.6691306063588581,-0.433883739117558,-0.9009688679024191,11.0
76.0,10.0,10.0,cresh14,59.1381,45.0,50.0,26.7982,27.625,-0.7460573750616994,-0.6658816660008344,-0.433883739117558,-0.9009688679024191,9.0
73.0,10.0,10.0,cresh07,86.7146,43.0,45.0,25.5426,28.125,-0.7489557207890021,-0.6626200482157375,-0.433883739117558,-0.9009688679024191,10.0
78.0,10.0,10.0,cresh05,58.1965,323.0,49.0,27.7522,30.5,-0.7632324697825288,-0.6461239796429639,-0.433883739117558,-0.9009688679024191,11.0
75.0,10.0,10.0,cresh07,82.4602,45.0,44.0,24.8657,28.125,-0.7771459614569706,-0.6293203910498378,-0.433883739117558,-0.9009688679024191,10.0
66.0,10.0,10.0,cresh10,82.4602,45.0,44.0,24.8657,28.125,-0.7798844830928819,-0.625923472184059,-0.433883739117558,-0.9009688679024191,10.0
102.0,10.0,10.0,cresh14,59.4946,46.0,53.0,26.8719,27.625,-0.803856860617217,-0.5948227867513417,-0.433883739117558,-0.9009688679024191,10.0
100.0,10.0,10.0,cresh09,54.8509,208.0,42.0,24.6702,28.5,-0.803856860617217,-0.5948227867513417,-0.433883739117558,-0.9009688679024191,11.0
77.0,10.0,11.0,cresh07,78.7629,99.0,68.0,30.1919,28.5,-0.803856860617217,-0.5948227867513417,-0.433883739117558,-0.9009688679024191,10.0
89.0,10.0,10.0,cresh11,58.2962,358.0,47.0,27.7375,30.125,-0.8141155183563193,-0.5807029557109397,-0.433883739117558,-0.9009688679024191,11.0
67.0,10.0,10.0,cresh10,81.115,45.0,44.0,24.7937,28.0,-0.8191520442889916,-0.5735764363510464,-0.433883739117558,-0.9009688679024191,9.0
76.0,10.0,10.0,cresh05,58.4495,363.0,56.0,27.7659,30.5,-0.8191520442889916,-0.5735764363510464,-0.433883739117558,-0.9009688679024191,10.0
79.0,10.0,10.0,cresh07,86.7908,44.0,45.0,25.1025,28.75,-0.8290375725550418,-0.5591929034707466,-0.433883739117558,-0.9009688679024191,10.0
82.0,10.0,10.0,cresh11,58.2245,393.0,52.0,27.8112,30.25,-0.8410390129643923,-0.5409744713679939,-0.433883739117558,-0.9009688679024191,10.0
70.0,10.0,10.0,cresh05,58.0481,393.0,49.0,27.8722,30.125,-0.8457278217039733,-0.5336145159156114,-0.433883739117558,-0.9009688679024191,10.0
109.0,10.0,10.0,cresh07,77.3213,302.0,64.0,29.7338,29.0,-0.8526401643540924,-0.5224985647159487,-0.433883739117558,-0.9009688679024191,10.0
90.0,10.0,10.0,cresh09,57.6004,157.0,42.0,23.7173,27.625,-0.8616291604415258,-0.5075383629607041,-0.433883739117558,-0.9009688679024191,10.0
92.0,10.0,10.0,cresh14,59.2938,44.0,55.0,26.9172,27.75,-0.8746197071393959,-0.4848096202463368,-0.433883739117558,-0.9009688679024191,10.0
80.0,10.0,10.0,cresh07,57.7196,430.0,48.0,27.9912,30.0,-0.8808907382053857,-0.4733196671848431,-0.433883739117558,-0.9009688679024191,10.0
76.0,10.0,10.0,cresh07,57.7232,468.0,50.0,28.0049,29.875,-0.9099612708765432,-0.4146932426562393,-0.433883739117558,-0.9009688679024191,10.0
91.0,9.0,10.0,cresh05,88.5249,13.0,51.0,25.0722,30.375,-0.9099612708765432,-0.4146932426562393,-0.433883739117558,-0.9009688679024191,11.0
91.0,9.0,10.0,cresh11,88.5249,13.0,51.0,25.0722,29.625,-0.9099612708765432,-0.4146932426562393,-0.433883739117558,-0.9009688679024191,10.0
84.0,10.0,10.0,cresh14,59.1892,41.0,48.0,26.8719,27.5,-0.9153114791194472,-0.40274668985873735,-0.433883739117558,-0.9009688679024191,9.0
70.0,9.0,10.0,cresh05,87.4366,14.0,48.0,25.4362,30.0,-0.9170600743851238,-0.3987490689252466,-0.433883739117558,-0.9009688679024191,11.0
76.0,10.0,10.0,cresh07,57.3996,1294.0,48.0,28.2271,30.0,-0.9288095528719243,-0.3705574375098359,-0.433883739117558,-0.9009688679024191,10.0
84.0,11.0,10.0,cresh11,56.9848,1294.0,49.0,28.3903,29.875,-0.9304175679820246,-0.3665012267242972,-0.433883739117558,-0.9009688679024191,10.0
77.0,10.0,10.0,cresh07,55.9373,1294.0,48.0,28.7051,30.125,-0.9426414910921784,-0.33380685923377124,-0.433883739117558,-0.9009688679024191,10.0
68.0,11.0,10.0,cresh11,56.3606,1294.0,50.0,28.5703,29.875,-0.9469301294951056,-0.3214394653031618,-0.433883739117558,-0.9009688679024191,10.0
69.0,10.0,10.0,cresh05,56.4531,1294.0,49.0,28.5114,29.875,-0.9469301294951056,-0.3214394653031618,-0.433883739117558,-0.9009688679024191,10.0
76.0,10.0,10.0,cresh07,56.5723,1294.0,50.0,28.4966,30.125,-0.9537169507482268,-0.3007057995042729,-0.433883739117558,-0.9009688679024191,10.0
68.0,10.0,10.0,cresh05,56.4495,1294.0,50.0,28.5282,30.0,-0.9575713608048144,-0.28819626813408905,-0.433883739117558,-0.9009688679024191,10.0
77.0,11.0,10.0,cresh11,56.6332,1294.0,50.0,28.4798,30.0,-0.9600498543859286,-0.2798290140309923,-0.433883739117558,-0.9009688679024191,10.0
98.0,10.0,10.0,cresh14,59.3827,37.0,52.0,26.9004,27.5,-0.9659258262890684,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,10.0
99.0,10.0,10.0,cresh14,59.3827,37.0,52.0,26.9004,27.875,-0.9659258262890684,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,10.0
81.0,10.0,10.0,cresh07,57.4738,424.0,51.0,28.1818,29.875,-0.9723699203976768,-0.2334453638559052,-0.433883739117558,-0.9009688679024191,10.0
71.0,10.0,10.0,cresh07,57.4385,337.0,50.0,28.1681,29.625,-0.9762960071199334,-0.2164396139381028,-0.433883739117558,-0.9009688679024191,10.0
76.0,11.0,10.0,cresh11,77.9186,253.0,67.0,29.7654,29.25,-0.986996366560232,-0.16074256560382602,-0.433883739117558,-0.9009688679024191,10.0
86.0,10.0,10.0,cresh14,59.0603,36.0,53.0,26.8572,27.5,-0.9969173337331279,-0.07845909572784468,-0.433883739117558,-0.9009688679024191,9.0
63.0,10.0,10.0,cresh05,57.205,133.0,48.0,28.0502,29.75,-0.9997620270799092,0.02181488503456136,-0.433883739117558,-0.9009688679024191,10.0
99.0,10.0,10.0,cresh14,58.9423,74.0,58.0,26.8856,27.75,-0.999533590836713,0.03053851320982235,-0.433883739117558,-0.9009688679024191,9.0
57.0,10.0,10.0,cresh05,57.2609,178.0,46.0,27.8385,29.75,-0.9647873238288128,0.2630312144579749,-0.433883739117558,-0.9009688679024191,10.0
93.0,10.0,10.0,cresh05,77.6437,97.0,67.0,28.843000000000004,30.5,-0.9483236552061992,0.3173046564050923,-0.433883739117558,-0.9009688679024191,10.0
102.0,10.0,10.0,cresh14,59.6795,61.0,45.0,26.456,27.0,-0.7986355100472932,0.6018150231520479,-0.433883739117558,-0.9009688679024191,9.0
