heartRate_cozie,light_cozie,noise_cozie,user_id,room,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
88.0,10.0,10.0,cresh21,4.0,-0.9743700647852352,-0.22495105434386528,0.9749279121818236,-0.22252093395631434,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
115.0,10.0,10.0,cresh21,1.0,-0.3173046564050919,-0.9483236552061994,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
94.0,10.0,10.0,cresh21,2.0,-0.3255681544571568,-0.9455185755993168,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0,11.0
93.0,10.0,10.0,cresh21,1.0,-0.3987490689252463,-0.917060074385124,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
103.0,10.0,10.0,cresh21,14.0,-0.4539904997395467,-0.8910065241883679,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,11.0
103.0,10.0,10.0,cresh21,14.0,-0.5150380749100542,-0.8571673007021123,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,11.0
86.0,10.0,10.0,cresh21,14.0,-0.5771451900372335,-0.8166415551616791,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
82.0,10.0,10.0,cresh21,14.0,-0.6360782202777641,-0.77162458338772,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
89.0,10.0,10.0,cresh21,11.0,-0.6915130557822693,-0.7223639620597557,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,10.0
82.0,10.0,10.0,cresh21,14.0,-0.7431448254773942,-0.6691306063588581,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
82.0,10.0,10.0,cresh21,14.0,-0.788010753606722,-0.6156614753256582,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
108.0,10.0,10.0,cresh21,14.0,-0.8314696123025452,-0.5555702330196022,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
113.0,10.0,10.0,cresh21,14.0,-0.9025852843498606,-0.4305110968082952,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
125.0,10.0,10.0,cresh21,14.0,-0.9993908270190958,0.03489949670250128,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
97.0,10.0,10.0,cresh21,4.0,-0.9930684569549264,0.11753739745783726,0.0,1.0,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
103.0,10.0,10.0,cresh21,14.0,-0.872496007072797,-0.4886212414969554,0.7818314824680297,0.6234898018587336,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,11.0
74.0,10.0,10.0,cresh21,14.0,-0.9681476403781076,-0.25038000405444183,0.7818314824680297,0.6234898018587336,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
77.0,10.0,10.0,cresh21,11.0,-0.9949685182509116,-0.10018806161207644,0.7818314824680297,0.6234898018587336,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,10.0
84.0,10.0,10.0,cresh21,11.0,-0.9965655024977614,0.08280820751220433,0.7818314824680297,0.6234898018587336,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,10.0
82.0,10.0,10.0,cresh21,11.0,-0.9743700647852352,0.2249510543438649,0.7818314824680297,0.6234898018587336,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,10.0
81.0,10.0,10.0,cresh21,11.0,-0.9320078692827986,0.3624380382837015,0.7818314824680297,0.6234898018587336,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,10.0
77.0,10.0,10.0,cresh21,11.0,-0.8681988144891426,0.4962165036752077,0.7818314824680297,0.6234898018587336,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,10.0
99.0,10.0,10.0,cresh21,14.0,-0.5842496656374345,-0.8115739819650122,0.9749279121818236,-0.22252093395631434,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
94.0,10.0,10.0,cresh21,14.0,-0.7101853756232854,-0.7040147244559684,0.9749279121818236,-0.22252093395631434,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,11.0
83.0,10.0,10.0,cresh21,14.0,-0.8141155183563193,-0.5807029557109397,0.9749279121818236,-0.22252093395631434,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
86.0,10.0,10.0,cresh21,14.0,-0.8549118706729466,-0.5187732581605214,0.9749279121818236,-0.22252093395631434,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
88.0,10.0,10.0,cresh21,14.0,-0.8890171414857364,-0.4578739151169566,0.9749279121818236,-0.22252093395631434,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,11.0
81.0,10.0,10.0,cresh21,11.0,-0.9187912101488984,-0.3947438563842671,0.9749279121818236,-0.22252093395631434,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,10.0
109.0,10.0,10.0,cresh21,14.0,-0.9440890203927844,-0.32969064526278696,0.9749279121818236,-0.22252093395631434,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
79.0,10.0,10.0,cresh21,14.0,-0.9455185755993168,-0.32556815445715664,0.9749279121818236,-0.22252093395631434,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
76.0,10.0,10.0,cresh21,14.0,-0.9670459389139432,-0.2546019482055277,0.9749279121818236,-0.22252093395631434,0.40384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,11.0
