light_cozie,noise_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,thermal_cozie
10.0,10.0,cresh25,52.778999999999996,171.0,42.0,24.2227,0.37864861735243294,-0.9255405040175664,0.9749279121818236,-0.22252093395631434,11.0
10.0,10.0,cresh25,52.599,72.0,45.0,24.3438,-0.026176948307873173,-0.9996573249755571,0.9749279121818236,-0.22252093395631434,9.0
10.0,11.0,cresh25,52.7048,75.0,44.0,24.2564,-0.10018806161207612,-0.9949685182509116,0.9749279121818236,-0.22252093395631434,9.0
10.0,10.0,cresh25,52.5552,74.0,45.0,24.3301,-0.16504760586067746,-0.9862856015372314,0.9749279121818236,-0.22252093395631434,9.0
10.0,10.0,cresh25,52.206,73.0,45.0,24.7324,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.22252093395631434,9.0
10.0,10.0,cresh25,51.6415,72.0,44.0,24.9514,-0.3867109616368207,-0.9222009716704518,0.9749279121818236,-0.22252093395631434,11.0
10.0,10.0,cresh25,77.3851,145.0,63.0,28.3222,-0.6122172800344491,-0.7906895737438435,0.9749279121818236,-0.22252093395631434,11.0
10.0,10.0,cresh25,76.1315,160.0,63.0,28.6894,-0.6658816660008342,-0.7460573750616997,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh25,76.3491,140.0,64.0,28.5287,-0.7132504491541813,-0.7009092642998511,0.9749279121818236,-0.22252093395631434,10.0
9.0,10.0,cresh25,76.1648,104.0,65.0,28.439,-0.7604059656000308,-0.6494480483301834,0.9749279121818236,-0.22252093395631434,10.0
9.0,10.0,cresh25,74.6959,95.0,65.0,28.147,-0.8012538126910604,-0.5983246005706593,0.9749279121818236,-0.22252093395631434,10.0
9.0,11.0,cresh25,72.8119,89.0,65.0,28.1324,-0.8410390129643923,-0.5409744713679939,0.9749279121818236,-0.22252093395631434,10.0
9.0,10.0,cresh25,72.9046,83.0,65.0,28.1773,-0.872496007072797,-0.4886212414969554,0.9749279121818236,-0.22252093395631434,10.0
9.0,10.0,cresh25,73.9014,82.0,65.0,28.2774,-0.9025852843498606,-0.4305110968082952,0.9749279121818236,-0.22252093395631434,10.0
9.0,10.0,cresh25,86.0613,83.0,64.0,28.4545,-0.9320078692827984,-0.3624380382837018,0.9749279121818236,-0.22252093395631434,10.0
9.0,10.0,cresh25,78.4151,94.0,64.0,28.1324,-0.9550199444571866,-0.29654157497557104,0.9749279121818236,-0.22252093395631434,10.0
9.0,10.0,cresh25,77.2257,92.0,65.0,28.0125,-0.9723699203976768,-0.2334453638559052,0.9749279121818236,-0.22252093395631434,10.0
9.0,10.0,cresh25,78.0012,90.0,67.0,28.0573,-0.9790454724845838,-0.20364175114017732,0.9749279121818236,-0.22252093395631434,10.0
10.0,10.0,cresh25,65.1542,68.0,54.0,26.6666,-0.4924235601034669,-0.8703556959398997,-0.433883739117558,-0.9009688679024191,10.0
9.0,10.0,cresh25,63.6213,104.0,62.0,32.9116,-0.6691306063588582,-0.7431448254773942,-0.433883739117558,-0.9009688679024191,11.0
9.0,10.0,cresh25,64.0945,148.0,66.0,33.0769,-0.7163019434246541,-0.6977904598416802,-0.433883739117558,-0.9009688679024191,11.0
10.0,11.0,cresh25,59.4946,233.0,50.0,27.53,-0.8012538126910604,-0.5983246005706593,-0.433883739117558,-0.9009688679024191,10.0
10.0,10.0,cresh25,59.3048,275.0,52.0,27.6332,-0.8314696123025452,-0.5555702330196022,-0.433883739117558,-0.9009688679024191,10.0
