heartRate_cozie,light_cozie,noise_cozie,thermal_cozie,user_id,room,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder
83.0,10.0,10.0,10.0,cresh03,7.0,58.8814,171.0,47.0,27.0688,28.5,-0.3624380382837015,-0.9320078692827986,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
77.0,10.0,10.0,10.0,cresh07,14.0,81.8262,43.0,45.0,25.3225,27.25,-0.36650122672429736,-0.9304175679820245,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
62.0,10.0,10.0,11.0,cresh01,3.0,65.2247,51.0,49.0,26.5929,30.125,-0.3987490689252463,-0.917060074385124,-0.433883739117558,-0.9009688679024191,0.09433962264150944,0.1509433962264151,0.05660377358490566,0.3018867924528302,0.09433962264150944,0.0,0.21428571428571427,0.0,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0
81.0,10.0,10.0,10.0,cresh07,14.0,77.1841,44.0,46.0,25.3361,28.125,-0.4027466898587371,-0.9153114791194472,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
82.0,11.0,10.0,10.0,cresh03,7.0,58.6916,181.0,54.0,27.1731,28.375,-0.4186597375374282,-0.9081431738250813,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
76.0,10.0,10.0,11.0,cresh10,14.0,77.0294,44.0,55.0,24.9857,28.375,-0.4226182617406993,-0.90630778703665,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
89.0,10.0,11.0,11.0,cresh13,1.0,70.2505,186.0,68.0,30.6699,29.625,-0.43837114678907746,-0.8987940462991669,-0.433883739117558,-0.9009688679024191,0.6078431372549019,0.0196078431372549,0.0,0.49019607843137253,0.5294117647058824,0.0,0.4840764331210191,0.06369426751592357,0.10191082802547771,0.46496815286624205,0.445859872611465,0.0
74.0,11.0,10.0,10.0,cresh03,7.0,58.6758,194.0,47.0,27.1868,28.5,-0.4500984410374351,-0.8929789434111369,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
79.0,10.0,11.0,11.0,cresh08,6.0,74.8674,52.0,65.0,30.9005,30.75,-0.46174861323503374,-0.8870108331782218,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.0
73.0,10.0,10.0,10.0,cresh10,14.0,77.309,44.0,45.0,25.2057,28.25,-0.4809887689193874,-0.8767267557075078,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
91.0,10.0,10.0,10.0,cresh04,2.0,67.3443,90.0,65.0,29.5592,29.375,-0.4962165036752082,-0.8681988144891423,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0
64.0,10.0,10.0,10.0,cresh08,14.0,78.8159,44.0,46.0,25.2641,28.875,-0.4962165036752082,-0.8681988144891423,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
87.0,10.0,10.0,10.0,cresh14,10.0,59.4459,45.0,47.0,26.6635,29.875,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,0.04411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.07352941176470588,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
77.0,11.0,10.0,10.0,cresh03,7.0,58.6247,215.0,50.0,27.2005,28.5,-0.5037739770455262,-0.8638355052043958,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
91.0,10.0,10.0,10.0,cresh05,7.0,58.6916,224.0,53.0,27.2626,29.375,-0.5224985647159488,-0.8526401643540923,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
111.0,10.0,10.0,11.0,cresh11,7.0,58.6916,224.0,53.0,27.2626,32.25,-0.5224985647159488,-0.8526401643540923,-0.433883739117558,-0.9009688679024191,0.34146341463414637,0.024390243902439025,0.4878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
70.0,10.0,10.0,10.0,cresh10,14.0,78.54,46.0,46.0,25.1609,28.25,-0.5372996083468239,-0.8433914458128856,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
75.0,10.0,10.0,10.0,cresh08,14.0,78.54,46.0,46.0,25.1609,26.625,-0.5372996083468239,-0.8433914458128856,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
100.0,10.0,10.0,10.0,cresh14,10.0,59.5274,46.0,51.0,26.7982,27.875,-0.5591929034707467,-0.8290375725550418,-0.433883739117558,-0.9009688679024191,0.04411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.07352941176470588,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
114.0,11.0,10.0,10.0,cresh03,7.0,58.5493,240.0,49.0,27.2763,29.875,-0.5628049276950685,-0.8265897491271886,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
87.0,10.0,10.0,10.0,cresh08,13.0,69.6409,1292.0,47.0,26.2949,28.625,-0.5699967625963029,-0.8216469379421637,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
78.0,10.0,11.0,10.0,cresh10,13.0,69.6409,1292.0,47.0,26.2949,28.625,-0.5699967625963029,-0.8216469379421637,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
117.0,11.0,10.0,10.0,cresh03,7.0,58.5943,243.0,49.0,27.2763,29.125,-0.5699967625963029,-0.8216469379421637,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
77.0,10.0,10.0,10.0,cresh08,13.0,69.793,1292.0,45.0,26.2812,28.25,-0.5807029557109398,-0.8141155183563192,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
83.0,10.0,10.0,10.0,cresh10,13.0,69.6239,1292.0,44.0,26.2949,28.75,-0.587785252292473,-0.8090169943749475,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
80.0,10.0,10.0,10.0,cresh10,13.0,69.4293,1291.0,46.0,26.3686,28.875,-0.5983246005706591,-0.8012538126910607,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
127.0,11.0,10.0,10.0,cresh03,7.0,58.4094,251.0,50.0,27.3521,28.5,-0.6087614290087207,-0.7933533402912352,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
74.0,10.0,10.0,10.0,cresh10,14.0,78.6601,43.0,45.0,25.2777,28.375,-0.6427876096865393,-0.7660444431189781,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
83.0,11.0,10.0,10.0,cresh03,7.0,58.087,273.0,49.0,27.4984,29.875,-0.6427876096865393,-0.7660444431189781,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
90.0,10.0,10.0,10.0,cresh13,10.0,59.7805,47.0,51.0,26.8404,28.0,-0.646123979642964,-0.7632324697825288,-0.433883739117558,-0.9009688679024191,0.6078431372549019,0.0196078431372549,0.0,0.49019607843137253,0.5294117647058824,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
70.0,10.0,10.0,9.0,cresh07,14.0,78.7719,44.0,47.0,25.0441,28.375,-0.6494480483301835,-0.760405965600031,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
84.0,10.0,10.0,10.0,cresh03,7.0,58.0967,276.0,46.0,27.4984,29.125,-0.6658816660008342,-0.7460573750616997,-0.433883739117558,-0.9009688679024191,0.2,0.044444444444444446,0.5111111111111111,0.15555555555555556,0.044444444444444446,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
88.0,10.0,10.0,10.0,cresh14,10.0,59.4885,46.0,53.0,26.8267,27.625,-0.6691306063588582,-0.7431448254773942,-0.433883739117558,-0.9009688679024191,0.04411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.07352941176470588,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
80.0,10.0,10.0,10.0,cresh07,14.0,84.3275,45.0,45.0,25.3361,28.375,-0.6851829903263591,-0.7283709698824002,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
67.0,10.0,10.0,10.0,cresh10,14.0,84.43700000000003,45.0,47.0,25.4091,28.125,-0.6915130557822693,-0.7223639620597557,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
98.0,10.0,11.0,11.0,cresh12,2.0,64.5801,100.0,69.0,29.5144,32.375,-0.6915130557822693,-0.7223639620597557,-0.433883739117558,-0.9009688679024191,0.56,0.06,0.02,0.1,0.2,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0
86.0,10.0,10.0,10.0,cresh04,7.0,58.2099,303.0,48.0,27.5437,29.125,-0.7071067811865475,-0.7071067811865477,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
79.0,10.0,10.0,9.0,cresh07,14.0,78.5875,44.0,44.0,24.6759,27.5,-0.7163019434246541,-0.6977904598416802,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
65.0,10.0,10.0,10.0,cresh10,14.0,84.6344,45.0,45.0,25.2057,27.625,-0.7372773368101239,-0.6755902076156605,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
99.0,11.0,10.0,11.0,cresh11,7.0,58.0967,322.0,48.0,27.6616,32.125,-0.7431448254773942,-0.6691306063588581,-0.433883739117558,-0.9009688679024191,0.34146341463414637,0.024390243902439025,0.4878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
94.0,10.0,10.0,10.0,cresh04,7.0,58.0967,322.0,48.0,27.6616,29.0,-0.7431448254773942,-0.6691306063588581,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
113.0,10.0,10.0,11.0,cresh05,7.0,58.0967,322.0,48.0,27.6616,31.875,-0.7431448254773942,-0.6691306063588581,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
67.0,10.0,11.0,10.0,cresh12,2.0,68.6883,106.0,67.0,29.4998,31.5,-0.7460573750616994,-0.6658816660008344,-0.433883739117558,-0.9009688679024191,0.56,0.06,0.02,0.1,0.2,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0
76.0,10.0,10.0,9.0,cresh14,10.0,59.1381,45.0,50.0,26.7982,27.625,-0.7460573750616994,-0.6658816660008344,-0.433883739117558,-0.9009688679024191,0.04411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.07352941176470588,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
73.0,10.0,10.0,10.0,cresh07,14.0,86.7146,43.0,45.0,25.5426,28.125,-0.7489557207890021,-0.6626200482157375,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
78.0,10.0,10.0,11.0,cresh05,7.0,58.1965,323.0,49.0,27.7522,30.5,-0.7632324697825288,-0.6461239796429639,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
88.0,10.0,10.0,10.0,cresh04,7.0,58.2245,338.0,49.0,27.7206,28.5,-0.7743926440821854,-0.6327053285625163,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
75.0,10.0,10.0,10.0,cresh07,14.0,82.4602,45.0,44.0,24.8657,28.125,-0.7771459614569706,-0.6293203910498378,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
66.0,10.0,10.0,10.0,cresh10,14.0,82.4602,45.0,44.0,24.8657,28.125,-0.7798844830928819,-0.625923472184059,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
68.0,10.0,11.0,10.0,cresh12,1.0,74.8759,278.0,67.0,30.6257,31.5,-0.7986355100472928,-0.6018150231520483,-0.433883739117558,-0.9009688679024191,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592357,0.10191082802547771,0.46496815286624205,0.445859872611465,0.0
88.0,10.0,10.0,10.0,cresh04,7.0,58.1685,361.0,50.0,27.7522,28.5,-0.8012538126910604,-0.5983246005706593,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
102.0,10.0,10.0,10.0,cresh14,10.0,59.4946,46.0,53.0,26.8719,27.625,-0.803856860617217,-0.5948227867513417,-0.433883739117558,-0.9009688679024191,0.04411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.07352941176470588,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
100.0,10.0,10.0,11.0,cresh09,0.0,54.8509,208.0,42.0,24.6702,28.5,-0.803856860617217,-0.5948227867513417,-0.433883739117558,-0.9009688679024191,0.47058823529411764,0.0196078431372549,0.0196078431372549,0.13725490196078433,0.0392156862745098,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0
77.0,10.0,11.0,10.0,cresh07,15.0,78.7629,99.0,68.0,30.1919,28.5,-0.803856860617217,-0.5948227867513417,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.5,0.0,0.0,0.0,0.5,0.0
89.0,10.0,10.0,11.0,cresh11,7.0,58.2962,358.0,47.0,27.7375,30.125,-0.8141155183563193,-0.5807029557109397,-0.433883739117558,-0.9009688679024191,0.34146341463414637,0.024390243902439025,0.4878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
67.0,10.0,10.0,9.0,cresh10,14.0,81.115,45.0,44.0,24.7937,28.0,-0.8191520442889916,-0.5735764363510464,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
76.0,10.0,10.0,10.0,cresh05,7.0,58.4495,363.0,56.0,27.7659,30.5,-0.8191520442889916,-0.5735764363510464,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
82.0,10.0,10.0,10.0,cresh04,7.0,58.2707,365.0,54.0,27.7659,30.625,-0.8241261886220157,-0.5664062369248328,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
79.0,10.0,10.0,10.0,cresh07,14.0,86.7908,44.0,45.0,25.1025,28.75,-0.8290375725550418,-0.5591929034707466,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
77.0,10.0,11.0,11.0,cresh12,1.0,78.078,297.0,65.0,29.9423,31.875,-0.838670567945424,-0.544639035015027,-0.433883739117558,-0.9009688679024191,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592357,0.10191082802547771,0.46496815286624205,0.445859872611465,0.0
82.0,10.0,10.0,10.0,cresh11,7.0,58.2245,393.0,52.0,27.8112,30.25,-0.8410390129643923,-0.540974471367994,-0.433883739117558,-0.9009688679024191,0.34146341463414637,0.024390243902439025,0.4878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
70.0,10.0,10.0,10.0,cresh05,7.0,58.0481,393.0,49.0,27.8722,30.125,-0.8457278217039733,-0.5336145159156114,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
83.0,10.0,10.0,10.0,cresh04,7.0,58.0517,394.0,50.0,27.8722,28.75,-0.8503522249955626,-0.5262139236518699,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
109.0,10.0,10.0,10.0,cresh07,1.0,77.3213,302.0,64.0,29.7338,29.0,-0.8526401643540924,-0.5224985647159487,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.4840764331210191,0.06369426751592357,0.10191082802547771,0.46496815286624205,0.445859872611465,0.0
90.0,10.0,10.0,10.0,cresh09,0.0,57.6004,157.0,42.0,23.7173,27.625,-0.8616291604415258,-0.5075383629607041,-0.433883739117558,-0.9009688679024191,0.47058823529411764,0.0196078431372549,0.0196078431372549,0.13725490196078433,0.0392156862745098,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0
85.0,10.0,10.0,10.0,cresh04,7.0,57.7755,411.0,53.0,27.9596,28.75,-0.8703556959398996,-0.4924235601034673,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
92.0,10.0,10.0,10.0,cresh14,10.0,59.2938,44.0,55.0,26.9172,27.75,-0.8746197071393959,-0.48480962024633684,-0.433883739117558,-0.9009688679024191,0.04411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.07352941176470588,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
80.0,10.0,10.0,10.0,cresh07,7.0,57.7196,430.0,48.0,27.9912,30.0,-0.8808907382053857,-0.4733196671848431,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
76.0,10.0,10.0,10.0,cresh04,7.0,57.5797,440.0,52.0,28.0218,28.75,-0.8987940462991668,-0.43837114678907774,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
90.0,9.0,11.0,10.0,cresh13,10.0,59.4009,41.0,56.0,26.8856,28.25,-0.9044551454543679,-0.4265687399014586,-0.433883739117558,-0.9009688679024191,0.6078431372549019,0.0196078431372549,0.0,0.49019607843137253,0.5294117647058824,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
76.0,10.0,10.0,10.0,cresh07,7.0,57.7232,468.0,50.0,28.0049,29.875,-0.9099612708765431,-0.41469324265623925,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
91.0,9.0,10.0,11.0,cresh05,14.0,88.5249,13.0,51.0,25.0722,30.375,-0.9099612708765431,-0.41469324265623925,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
91.0,9.0,10.0,10.0,cresh11,14.0,88.5249,13.0,51.0,25.0722,29.625,-0.9099612708765431,-0.41469324265623925,-0.433883739117558,-0.9009688679024191,0.34146341463414637,0.024390243902439025,0.4878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
84.0,10.0,10.0,9.0,cresh14,10.0,59.1892,41.0,48.0,26.8719,27.5,-0.9153114791194471,-0.40274668985873735,-0.433883739117558,-0.9009688679024191,0.04411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.07352941176470588,0.0,0.25892857142857145,0.10714285714285714,0.03571428571428571,0.20535714285714285,0.2857142857142857,0.0
70.0,9.0,10.0,11.0,cresh05,14.0,87.4366,14.0,48.0,25.4362,30.0,-0.9170600743851238,-0.3987490689252466,-0.433883739117558,-0.9009688679024191,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.0,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
90.0,10.0,10.0,10.0,cresh04,14.0,87.5579,14.0,48.0,25.5124,28.75,-0.9187912101488984,-0.39474385638426707,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083602,0.0
76.0,10.0,10.0,10.0,cresh07,7.0,57.3996,1294.0,48.0,28.2271,30.0,-0.9288095528719243,-0.3705574375098359,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
84.0,11.0,10.0,10.0,cresh11,7.0,56.9848,1294.0,49.0,28.3903,29.875,-0.9304175679820246,-0.3665012267242972,-0.433883739117558,-0.9009688679024191,0.34146341463414637,0.024390243902439025,0.4878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
77.0,10.0,10.0,10.0,cresh07,7.0,55.9373,1294.0,48.0,28.7051,30.125,-0.9426414910921783,-0.33380685923377124,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148937,0.2127659574468085,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0
