heartRate_cozie,light_cozie,noise_cozie,user_id,room,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
86.0,9.0,11.0,cresh20,4.0,25.5,0.258819045102521,-0.9659258262890682,0.0,1.0,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,11.0
85.0,10.0,11.0,cresh20,14.0,27.625,-0.9588197348681929,-0.28401534470392265,0.0,1.0,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
77.0,9.0,10.0,cresh20,14.0,27.625,-0.9790454724845838,-0.20364175114017732,0.0,1.0,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
82.0,10.0,10.0,cresh20,14.0,27.75,-0.9799247046208296,-0.19936793441719733,0.0,1.0,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
79.0,10.0,10.0,cresh20,14.0,27.25,-0.9930684569549264,-0.1175373974578376,0.0,1.0,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
76.0,11.0,10.0,cresh20,14.0,28.5,-0.7009092642998509,-0.7132504491541816,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,11.0
85.0,11.0,10.0,cresh20,14.0,28.625,-0.7071067811865475,-0.7071067811865477,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
77.0,11.0,10.0,cresh20,14.0,28.625,-0.7101853756232854,-0.7040147244559684,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
78.0,11.0,10.0,cresh20,14.0,28.75,-0.7933533402912349,-0.6087614290087209,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
83.0,11.0,10.0,cresh20,14.0,28.625,-0.8638355052043956,-0.5037739770455265,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
92.0,9.0,10.0,cresh20,14.0,28.125,-0.9510565162951536,-0.3090169943749476,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
77.0,10.0,10.0,cresh20,14.0,28.25,-0.9999619230641712,-0.008726535498373577,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
70.0,10.0,10.0,cresh20,14.0,28.375,-0.9969173337331279,0.07845909572784521,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
75.0,10.0,10.0,cresh20,14.0,28.375,-0.9896513868196702,0.14349262199117904,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
87.0,10.0,10.0,cresh20,11.0,28.125,-0.9762960071199336,0.21643961393810246,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,9.0
80.0,10.0,10.0,cresh20,14.0,30.125,-0.8265897491271887,0.5628049276950685,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
86.0,10.0,10.0,cresh20,14.0,30.125,-0.8241261886220159,0.5664062369248325,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
78.0,10.0,10.0,cresh20,14.0,30.625,-0.7163019434246545,0.6977904598416801,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
70.0,10.0,10.0,cresh20,14.0,29.875,-0.6788007455329417,0.7343225094356856,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
86.0,10.0,10.0,cresh20,11.0,29.5,-0.3461170570774934,0.938191335922484,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,10.0
93.0,10.0,10.0,cresh20,16.0,28.0,-0.4771587602596085,-0.8788171126619654,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.515625,0.03125,0.03125,0.078125,0.296875,0.0,10.0
84.0,10.0,10.0,cresh20,16.0,28.5,-0.6560590289905072,-0.7547095802227721,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.515625,0.03125,0.03125,0.078125,0.296875,0.0,10.0
91.0,10.0,10.0,cresh20,16.0,28.25,-0.6915130557822693,-0.7223639620597557,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.515625,0.03125,0.03125,0.078125,0.296875,0.0,10.0
85.0,10.0,10.0,cresh20,16.0,28.625,-0.7132504491541813,-0.7009092642998511,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.515625,0.03125,0.03125,0.078125,0.296875,0.0,10.0
90.0,10.0,10.0,cresh20,16.0,29.25,-0.8929789434111368,-0.4500984410374354,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.515625,0.03125,0.03125,0.078125,0.296875,0.0,10.0
97.0,10.0,10.0,cresh20,0.0,28.125,0.11320321376790687,-0.9935718556765876,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,10.0
83.0,10.0,10.0,cresh20,4.0,27.625,0.01745240643728344,-0.9998476951563912,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
