light_cozie,noise_cozie,user_id,room,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
10.0,10.0,cresh07,BUILDING_MATERIALS_LAB,-0.34202014332566866,-0.9396926207859084,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148934,0.2127659574468085,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
10.0,10.0,cresh10,BUILDING_MATERIALS_LAB,-0.3461170570774931,-0.9381913359224839,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,11.0
10.0,10.0,cresh07,BUILDING_MATERIALS_LAB,-0.3826834323650897,-0.9238795325112868,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148934,0.2127659574468085,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
10.0,10.0,cresh10,BUILDING_MATERIALS_LAB,-0.3826834323650897,-0.9238795325112868,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,11.0
10.0,10.0,cresh07,BUILDING_MATERIALS_LAB,-0.4656145203251114,-0.8849876374630419,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148934,0.2127659574468085,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
10.0,10.0,cresh07,BUILDING_MATERIALS_LAB,-0.5150380749100542,-0.8571673007021123,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148934,0.2127659574468085,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
10.0,11.0,cresh10,BUILDING_MATERIALS_LAB,-0.5150380749100542,-0.8571673007021123,-0.433883739117558,-0.9009688679024191,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,11.0
10.0,10.0,cresh08,OUTSIDE_RESTROOM,-0.6156614753256582,-0.788010753606722,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.0,10.0
11.0,11.0,cresh07,OPEN_EXHIBITION_SPACE_2,-0.6259234721840591,-0.7798844830928818,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148934,0.2127659574468085,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
11.0,11.0,cresh07,ENERGY_LAB_1,-0.6723668074346679,-0.7402181274868322,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148934,0.2127659574468085,0.0,0.21428571428571427,0.0,0.03571428571428571,0.3928571428571429,0.10714285714285714,0.0,11.0
11.0,11.0,cresh07,OPEN_EXHIBITION_SPACE_2,-0.740218127486832,-0.6723668074346681,-0.433883739117558,-0.9009688679024191,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.23404255319148934,0.2127659574468085,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
10.0,10.0,cresh08,ENERGY_LAB_1,-0.788010753606722,-0.6156614753256582,-0.433883739117558,-0.9009688679024191,0.1,0.0,0.075,0.0,0.2,0.0,0.21428571428571427,0.0,0.03571428571428571,0.3928571428571429,0.10714285714285714,0.0,10.0
10.0,10.0,cresh09,BUDS_LAB,-0.8362861558477592,-0.5482932295199142,-0.433883739117558,-0.9009688679024191,0.4705882352941176,0.0196078431372549,0.0196078431372549,0.13725490196078433,0.0392156862745098,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,11.0
