heartRate_cozie,light_cozie,noise_cozie,user_id,room,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
130.0,10.0,10.0,cresh24,BUILDING_MATERIALS_LAB,54.7122,70.0,45.0,24.2986,30.125,-0.5735764363510462,-0.8191520442889917,0.0,1.0,0.10638297872340426,0.1914893617021277,0.06382978723404255,0.3829787234042553,0.425531914893617,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
85.0,11.0,11.0,cresh24,IRC_LIBRARY_1,59.4398,369.0,48.0,27.6764,29.625,-0.6977904598416801,-0.7163019434246545,0.0,1.0,0.10638297872340426,0.1914893617021277,0.06382978723404255,0.3829787234042553,0.425531914893617,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
87.0,10.0,10.0,cresh24,IRC_LIBRARY_1,59.3681,349.0,49.0,27.8385,29.875,-0.7933533402912349,-0.6087614290087209,0.0,1.0,0.10638297872340426,0.1914893617021277,0.06382978723404255,0.3829787234042553,0.425531914893617,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
86.0,10.0,11.0,cresh24,IRC_LIBRARY_1,59.2172,108.0,52.0,27.9007,29.875,-0.8338858220671681,-0.5519369853120584,0.0,1.0,0.10638297872340426,0.1914893617021277,0.06382978723404255,0.3829787234042553,0.425531914893617,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
81.0,10.0,11.0,cresh24,IRC_LIBRARY_1,59.2622,125.0,52.0,27.8722,29.875,-0.8681988144891424,-0.4962165036752081,0.0,1.0,0.10638297872340426,0.1914893617021277,0.06382978723404255,0.3829787234042553,0.425531914893617,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
78.0,10.0,11.0,cresh24,IRC_LIBRARY_1,59.4398,393.0,55.0,27.8385,29.5,-0.9025852843498606,-0.4305110968082952,0.0,1.0,0.10638297872340426,0.1914893617021277,0.06382978723404255,0.3829787234042553,0.425531914893617,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
78.0,10.0,10.0,cresh24,IRC_LIBRARY_1,59.4277,200.0,48.0,27.9323,29.75,-0.9523957996432784,-0.3048642990280112,0.0,1.0,0.10638297872340426,0.1914893617021277,0.06382978723404255,0.3829787234042553,0.425531914893617,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
74.0,10.0,10.0,cresh24,IRC_LIBRARY_1,59.4508,323.0,52.0,27.8112,29.875,-0.9713420698132612,-0.23768589232617346,0.0,1.0,0.10638297872340426,0.1914893617021277,0.06382978723404255,0.3829787234042553,0.425531914893617,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
90.0,10.0,10.0,cresh24,IRC_LIBRARY_1,59.6576,151.0,49.0,27.7375,29.875,-0.9855560590580776,-0.16934950384902486,0.0,1.0,0.10638297872340426,0.1914893617021277,0.06382978723404255,0.3829787234042553,0.425531914893617,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
78.0,10.0,10.0,cresh24,IRC_LIBRARY_1,58.8607,123.0,53.0,27.9765,30.125,-0.9945218953682734,-0.10452846326765336,0.0,1.0,0.10638297872340426,0.1914893617021277,0.06382978723404255,0.3829787234042553,0.425531914893617,0.0,0.2128146453089245,0.12814645308924486,0.14416475972540047,0.10297482837528604,0.10297482837528604,0.0,10.0
